# Time (s), Longitude (deg), Latitude (deg), Altitude (m), Ground Speed N (m/s), Ground Speed E (m/s), Ground Speed D (m/s), Yaw (deg), Pitch (deg), Roll (deg)
23695.956,136.2514788,35.2924114,122.155,-8.8,-6.47,0.18,70.14,0.69,0.89
23695.969,136.2514788,35.2924114,122.155,-8.8,-6.47,0.18,70.15,0.69,0.89
23695.976,136.2514788,35.2924114,122.155,-8.8,-6.47,0.18,70.16,0.69,0.9
23695.986,136.2514788,35.2924114,122.155,-8.8,-6.47,0.18,70.17,0.7,0.9
23695.996,136.2514788,35.2924114,122.155,-8.8,-6.47,0.18,70.19,0.7,0.9
23696.006,136.2514788,35.2924114,122.155,-8.8,-6.47,0.18,70.2,0.7,0.9
23696.016,136.2514788,35.2924114,122.155,-8.8,-6.47,0.18,70.21,0.7,0.9
23696.027,136.2514788,35.2924114,122.155,-8.8,-6.47,0.18,70.22,0.69,0.9
23696.036,136.2514788,35.2924114,122.155,-8.8,-6.47,0.18,70.23,0.69,0.9
23696.046,136.2514788,35.2924114,122.155,-8.8,-6.47,0.18,70.24,0.68,0.91
23696.056,136.2514788,35.2924114,122.155,-8.8,-6.47,0.18,70.26,0.67,0.91
23696.066,136.2514788,35.2924114,122.155,-8.8,-6.47,0.18,70.27,0.66,0.92
23696.076,136.2514788,35.2924114,122.155,-8.8,-6.47,0.18,70.28,0.65,0.93
23696.087,136.2514644,35.2923959,122.153,-8.8,-6.47,0.18,70.3,0.64,0.94
23696.099,136.2514644,35.2923959,122.153,-8.69,-6.57,0.18,70.31,0.63,0.95
23696.107,136.2514644,35.2923959,122.153,-8.69,-6.57,0.18,70.32,0.62,0.95
23696.117,136.2514644,35.2923959,122.153,-8.69,-6.57,0.18,70.33,0.61,0.95
23696.129,136.2514644,35.2923959,122.153,-8.69,-6.57,0.18,70.35,0.59,0.95
23696.137,136.2514644,35.2923959,122.153,-8.69,-6.57,0.18,70.36,0.58,0.95
23696.147,136.2514644,35.2923959,122.153,-8.69,-6.57,0.18,70.38,0.56,0.95
23696.156,136.2514644,35.2923959,122.153,-8.69,-6.57,0.18,70.39,0.54,0.95
23696.166,136.2514644,35.2923959,122.153,-8.69,-6.57,0.18,70.41,0.52,0.95
23696.176,136.2514644,35.2923959,122.153,-8.69,-6.57,0.18,70.42,0.5,0.94
23696.189,136.2514644,35.2923959,122.153,-8.69,-6.57,0.18,70.44,0.48,0.94
23696.196,136.2514644,35.2923959,122.153,-8.69,-6.57,0.18,70.45,0.46,0.93
23696.206,136.2514644,35.2923959,122.153,-8.69,-6.57,0.18,70.47,0.44,0.92
23696.216,136.2514644,35.2923959,122.153,-8.69,-6.57,0.18,70.48,0.42,0.91
23696.226,136.2514644,35.2923959,122.153,-8.69,-6.57,0.18,70.5,0.4,0.91
23696.236,136.2514644,35.2923959,122.153,-8.69,-6.57,0.18,70.51,0.39,0.9
23696.246,136.2514644,35.2923959,122.153,-8.69,-6.57,0.18,70.53,0.37,0.9
23696.256,136.2514644,35.2923959,122.153,-8.69,-6.57,0.18,70.54,0.35,0.89
23696.266,136.2514644,35.2923959,122.153,-8.69,-6.57,0.18,70.56,0.33,0.89
23696.276,136.2514644,35.2923959,122.153,-8.69,-6.57,0.18,70.57,0.31,0.88
23696.287,136.2514498,35.2923805,122.12,-8.51,-6.64,0.18,70.59,0.29,0.88
23696.297,136.2514498,35.2923805,122.12,-8.51,-6.64,0.18,70.6,0.28,0.87
23696.307,136.2514498,35.2923805,122.12,-8.51,-6.64,0.18,70.62,0.26,0.86
23696.319,136.2514498,35.2923805,122.12,-8.51,-6.64,0.18,70.63,0.25,0.85
23696.327,136.2514498,35.2923805,122.12,-8.51,-6.64,0.18,70.65,0.24,0.84
23696.337,136.2514498,35.2923805,122.12,-8.51,-6.64,0.18,70.67,0.22,0.83
23696.347,136.2514498,35.2923805,122.12,-8.51,-6.64,0.18,70.68,0.2,0.82
23696.356,136.2514498,35.2923805,122.12,-8.51,-6.64,0.18,70.7,0.19,0.81
23696.366,136.2514498,35.2923805,122.12,-8.51,-6.64,0.18,70.71,0.18,0.8
23696.376,136.2514498,35.2923805,122.12,-8.51,-6.64,0.18,70.73,0.17,0.79
23696.389,136.2514498,35.2923805,122.12,-8.51,-6.64,0.18,70.75,0.16,0.77
23696.396,136.2514498,35.2923805,122.12,-8.51,-6.64,0.18,70.76,0.15,0.76
23696.406,136.2514498,35.2923805,122.12,-8.51,-6.64,0.18,70.78,0.14,0.75
23696.416,136.2514498,35.2923805,122.12,-8.51,-6.64,0.18,70.79,0.13,0.75
23696.426,136.2514498,35.2923805,122.12,-8.51,-6.64,0.18,70.81,0.12,0.74
23696.436,136.2514498,35.2923805,122.12,-8.51,-6.64,0.18,70.82,0.11,0.73
23696.446,136.2514498,35.2923805,122.12,-8.51,-6.64,0.18,70.84,0.1,0.71
23696.456,136.2514498,35.2923805,122.12,-8.51,-6.64,0.18,70.85,0.1,0.7
23696.466,136.2514498,35.2923805,122.12,-8.51,-6.64,0.18,70.86,0.09,0.69
23696.476,136.2514498,35.2923805,122.12,-8.51,-6.64,0.18,70.88,0.08,0.68
23696.487,136.2514352,35.2923651,122.093,-8.51,-6.64,0.18,70.89,0.07,0.67
23696.497,136.2514352,35.2923651,122.093,-8.51,-6.55,0.19,70.91,0.05,0.66
23696.507,136.2514352,35.2923651,122.093,-8.51,-6.55,0.19,70.93,0.04,0.65
23696.517,136.2514352,35.2923651,122.093,-8.51,-6.55,0.19,70.94,0.02,0.64
23696.527,136.2514352,35.2923651,122.093,-8.51,-6.55,0.19,70.96,0.01,0.63
23696.537,136.2514352,35.2923651,122.093,-8.51,-6.55,0.19,70.97,0,0.61
23696.549,136.2514352,35.2923651,122.093,-8.51,-6.55,0.19,70.98,-0.01,0.6
23696.556,136.2514352,35.2923651,122.093,-8.51,-6.55,0.19,71,-0.02,0.59
23696.566,136.2514352,35.2923651,122.093,-8.51,-6.55,0.19,71.01,-0.02,0.58
23696.576,136.2514352,35.2923651,122.093,-8.51,-6.55,0.19,71.03,-0.03,0.56
23696.589,136.2514352,35.2923651,122.093,-8.51,-6.55,0.19,71.04,-0.04,0.55
23696.597,136.2514352,35.2923651,122.093,-8.51,-6.55,0.19,71.05,-0.05,0.54
23696.606,136.2514352,35.2923651,122.093,-8.51,-6.55,0.19,71.06,-0.06,0.54
23696.616,136.2514352,35.2923651,122.093,-8.51,-6.55,0.19,71.08,-0.07,0.53
23696.626,136.2514352,35.2923651,122.093,-8.51,-6.55,0.19,71.09,-0.07,0.52
23696.636,136.2514352,35.2923651,122.093,-8.51,-6.55,0.19,71.1,-0.08,0.52
23696.646,136.2514352,35.2923651,122.093,-8.51,-6.55,0.19,71.11,-0.08,0.51
23696.656,136.2514352,35.2923651,122.093,-8.51,-6.55,0.19,71.13,-0.08,0.51
23696.666,136.2514352,35.2923651,122.093,-8.51,-6.55,0.19,71.14,-0.08,0.5
23696.676,136.2514352,35.2923651,122.093,-8.51,-6.55,0.19,71.15,-0.08,0.5
23696.687,136.2514352,35.2923651,122.093,-8.51,-6.55,0.19,71.16,-0.08,0.49
23696.697,136.2514352,35.2923651,122.093,-8.51,-6.55,0.19,71.17,-0.09,0.49
23696.709,136.2514207,35.29235,122.067,-8.36,-6.61,0.2,71.18,-0.09,0.49
23696.717,136.2514207,35.29235,122.067,-8.36,-6.61,0.2,71.19,-0.08,0.48
23696.727,136.2514207,35.29235,122.067,-8.36,-6.61,0.2,71.2,-0.08,0.48
23696.739,136.2514207,35.29235,122.067,-8.36,-6.61,0.2,71.21,-0.07,0.48
23696.747,136.2514207,35.29235,122.067,-8.36,-6.61,0.2,71.23,-0.06,0.47
23696.759,136.2514207,35.29235,122.067,-8.36,-6.61,0.2,71.24,-0.05,0.46
23696.767,136.2514207,35.29235,122.067,-8.36,-6.61,0.2,71.25,-0.05,0.46
23696.777,136.2514207,35.29235,122.067,-8.36,-6.61,0.2,71.26,-0.04,0.45
23696.789,136.2514207,35.29235,122.067,-8.36,-6.61,0.2,71.27,-0.04,0.44
23696.797,136.2514207,35.29235,122.067,-8.36,-6.61,0.2,71.28,-0.04,0.44
23696.806,136.2514207,35.29235,122.067,-8.36,-6.61,0.2,71.29,-0.04,0.43
23696.818,136.2514207,35.29235,122.067,-8.36,-6.61,0.2,71.3,-0.03,0.42
23696.826,136.2514207,35.29235,122.067,-8.36,-6.61,0.2,71.31,-0.03,0.42
23696.836,136.2514207,35.29235,122.067,-8.36,-6.61,0.2,71.32,-0.02,0.41
23696.846,136.2514207,35.29235,122.067,-8.36,-6.61,0.2,71.33,-0.02,0.4
23696.856,136.2514207,35.29235,122.067,-8.36,-6.61,0.2,71.34,-0.02,0.39
23696.866,136.2514207,35.29235,122.067,-8.36,-6.61,0.2,71.34,-0.02,0.39
23696.876,136.2514207,35.29235,122.067,-8.36,-6.61,0.2,71.35,-0.02,0.38
23696.887,136.2514207,35.29235,122.067,-8.36,-6.61,0.2,71.36,-0.02,0.38
23696.897,136.2514058,35.292335,121.989,-8.35,-6.63,0.22,71.37,-0.02,0.37
23696.907,136.2514058,35.292335,121.989,-8.35,-6.63,0.22,71.38,-0.02,0.37
23696.919,136.2514058,35.292335,121.989,-8.35,-6.63,0.22,71.39,-0.02,0.37
23696.927,136.2514058,35.292335,121.989,-8.35,-6.63,0.22,71.39,-0.02,0.36
23696.936,136.2514058,35.292335,121.989,-8.35,-6.63,0.22,71.4,-0.02,0.35
23696.949,136.2514058,35.292335,121.989,-8.35,-6.63,0.22,71.41,-0.02,0.35
23696.956,136.2514058,35.292335,121.989,-8.35,-6.63,0.22,71.42,-0.02,0.34
23696.966,136.2514058,35.292335,121.989,-8.35,-6.63,0.22,71.43,-0.03,0.33
23696.976,136.2514058,35.292335,121.989,-8.35,-6.63,0.22,71.43,-0.04,0.32
23696.989,136.2514058,35.292335,121.989,-8.35,-6.63,0.22,71.44,-0.04,0.31
23696.996,136.2514058,35.292335,121.989,-8.35,-6.63,0.22,71.45,-0.05,0.31
23697.006,136.2514058,35.292335,121.989,-8.35,-6.63,0.22,71.45,-0.06,0.31
23697.016,136.2514058,35.292335,121.989,-8.35,-6.63,0.22,71.46,-0.06,0.3
23697.026,136.2514058,35.292335,121.989,-8.35,-6.63,0.22,71.47,-0.06,0.3
23697.036,136.2514058,35.292335,121.989,-8.35,-6.63,0.22,71.48,-0.06,0.29
23697.046,136.2514058,35.292335,121.989,-8.35,-6.63,0.22,71.48,-0.07,0.28
23697.056,136.2514058,35.292335,121.989,-8.35,-6.63,0.22,71.49,-0.07,0.27
23697.066,136.2514058,35.292335,121.989,-8.35,-6.63,0.22,71.5,-0.08,0.27
23697.076,136.2514058,35.292335,121.989,-8.35,-6.63,0.22,71.5,-0.08,0.26
23697.087,136.251391,35.2923203,121.961,-8.35,-6.63,0.22,71.51,-0.09,0.25
23697.099,136.251391,35.2923203,121.961,-8.15,-6.75,0.22,71.51,-0.1,0.25
23697.107,136.251391,35.2923203,121.961,-8.15,-6.75,0.22,71.52,-0.11,0.24
23697.117,136.251391,35.2923203,121.961,-8.15,-6.75,0.22,71.52,-0.11,0.24
23697.127,136.251391,35.2923203,121.961,-8.15,-6.75,0.22,71.53,-0.12,0.24
23697.137,136.251391,35.2923203,121.961,-8.15,-6.75,0.22,71.54,-0.13,0.23
23697.146,136.251391,35.2923203,121.961,-8.15,-6.75,0.22,71.54,-0.14,0.23
23697.156,136.251391,35.2923203,121.961,-8.15,-6.75,0.22,71.55,-0.15,0.22
23697.166,136.251391,35.2923203,121.961,-8.15,-6.75,0.22,71.55,-0.16,0.22
23697.176,136.251391,35.2923203,121.961,-8.15,-6.75,0.22,71.56,-0.17,0.22
23697.187,136.251391,35.2923203,121.961,-8.15,-6.75,0.22,71.57,-0.17,0.22
23697.196,136.251391,35.2923203,121.961,-8.15,-6.75,0.22,71.57,-0.18,0.21
23697.206,136.251391,35.2923203,121.961,-8.15,-6.75,0.22,71.58,-0.18,0.21
23697.216,136.251391,35.2923203,121.961,-8.15,-6.75,0.22,71.58,-0.19,0.21
23697.226,136.251391,35.2923203,121.961,-8.15,-6.75,0.22,71.59,-0.19,0.2
23697.236,136.251391,35.2923203,121.961,-8.15,-6.75,0.22,71.59,-0.2,0.2
23697.246,136.251391,35.2923203,121.961,-8.15,-6.75,0.22,71.6,-0.21,0.2
23697.256,136.251391,35.2923203,121.961,-8.15,-6.75,0.22,71.6,-0.21,0.2
23697.266,136.251391,35.2923203,121.961,-8.15,-6.75,0.22,71.61,-0.22,0.21
23697.276,136.251391,35.2923203,121.961,-8.15,-6.75,0.22,71.61,-0.23,0.21
23697.289,136.2513759,35.2923057,121.919,-8.22,-6.83,0.22,71.62,-0.24,0.21
23697.297,136.2513759,35.2923057,121.919,-8.22,-6.83,0.22,71.62,-0.24,0.21
23697.309,136.2513759,35.2923057,121.919,-8.22,-6.83,0.22,71.63,-0.25,0.21
23697.317,136.2513759,35.2923057,121.919,-8.22,-6.83,0.22,71.63,-0.26,0.21
23697.327,136.2513759,35.2923057,121.919,-8.22,-6.83,0.22,71.63,-0.26,0.22
23697.339,136.2513759,35.2923057,121.919,-8.22,-6.83,0.22,71.64,-0.27,0.22
23697.347,136.2513759,35.2923057,121.919,-8.22,-6.83,0.22,71.64,-0.27,0.22
23697.356,136.2513759,35.2923057,121.919,-8.22,-6.83,0.22,71.65,-0.28,0.22
23697.366,136.2513759,35.2923057,121.919,-8.22,-6.83,0.22,71.65,-0.28,0.22
23697.376,136.2513759,35.2923057,121.919,-8.22,-6.83,0.22,71.65,-0.29,0.22
23697.387,136.2513759,35.2923057,121.919,-8.22,-6.83,0.22,71.66,-0.29,0.22
23697.396,136.2513759,35.2923057,121.919,-8.22,-6.83,0.22,71.66,-0.28,0.22
23697.406,136.2513759,35.2923057,121.919,-8.22,-6.83,0.22,71.67,-0.28,0.22
23697.416,136.2513759,35.2923057,121.919,-8.22,-6.83,0.22,71.67,-0.27,0.23
23697.426,136.2513759,35.2923057,121.919,-8.22,-6.83,0.22,71.68,-0.26,0.23
23697.436,136.2513759,35.2923057,121.919,-8.22,-6.83,0.22,71.68,-0.25,0.23
23697.446,136.2513759,35.2923057,121.919,-8.22,-6.83,0.22,71.68,-0.25,0.23
23697.456,136.2513759,35.2923057,121.919,-8.22,-6.83,0.22,71.69,-0.25,0.23
23697.466,136.2513759,35.2923057,121.919,-8.22,-6.83,0.22,71.69,-0.25,0.23
23697.476,136.2513759,35.2923057,121.919,-8.22,-6.83,0.22,71.69,-0.25,0.23
23697.487,136.2513612,35.2922909,121.924,-8.22,-6.83,0.22,71.69,-0.24,0.23
23697.497,136.2513612,35.2922909,121.924,-8.15,-6.8,0.21,71.7,-0.23,0.23
23697.512,136.2513612,35.2922909,121.924,-8.15,-6.8,0.21,71.7,-0.23,0.23
23697.518,136.2513612,35.2922909,121.924,-8.15,-6.8,0.21,71.7,-0.22,0.23
23697.529,136.2513612,35.2922909,121.924,-8.15,-6.8,0.21,71.71,-0.22,0.23
23697.537,136.2513612,35.2922909,121.924,-8.15,-6.8,0.21,71.71,-0.22,0.23
23697.547,136.2513612,35.2922909,121.924,-8.15,-6.8,0.21,71.71,-0.21,0.23
23697.557,136.2513612,35.2922909,121.924,-8.15,-6.8,0.21,71.72,-0.21,0.22
23697.566,136.2513612,35.2922909,121.924,-8.15,-6.8,0.21,71.72,-0.21,0.22
23697.576,136.2513612,35.2922909,121.924,-8.15,-6.8,0.21,71.73,-0.2,0.22
23697.589,136.2513612,35.2922909,121.924,-8.15,-6.8,0.21,71.73,-0.2,0.21
23697.597,136.2513612,35.2922909,121.924,-8.15,-6.8,0.21,71.73,-0.19,0.2
23697.606,136.2513612,35.2922909,121.924,-8.15,-6.8,0.21,71.74,-0.19,0.19
23697.616,136.2513612,35.2922909,121.924,-8.15,-6.8,0.21,71.74,-0.18,0.19
23697.626,136.2513612,35.2922909,121.924,-8.15,-6.8,0.21,71.74,-0.17,0.18
23697.636,136.2513612,35.2922909,121.924,-8.15,-6.8,0.21,71.75,-0.16,0.18
23697.646,136.2513612,35.2922909,121.924,-8.15,-6.8,0.21,71.75,-0.16,0.18
23697.656,136.2513612,35.2922909,121.924,-8.15,-6.8,0.21,71.75,-0.16,0.17
23697.666,136.2513612,35.2922909,121.924,-8.15,-6.8,0.21,71.75,-0.15,0.17
23697.676,136.2513612,35.2922909,121.924,-8.15,-6.8,0.21,71.76,-0.15,0.16
23697.687,136.2513461,35.2922761,121.859,-8.15,-6.8,0.21,71.76,-0.15,0.15
23697.699,136.2513461,35.2922761,121.859,-8.14,-6.83,0.23,71.76,-0.15,0.15
23697.707,136.2513461,35.2922761,121.859,-8.14,-6.83,0.23,71.76,-0.15,0.15
23697.719,136.2513461,35.2922761,121.859,-8.14,-6.83,0.23,71.77,-0.14,0.14
23697.727,136.2513461,35.2922761,121.859,-8.14,-6.83,0.23,71.77,-0.13,0.14
23697.737,136.2513461,35.2922761,121.859,-8.14,-6.83,0.23,71.77,-0.13,0.14
23697.747,136.2513461,35.2922761,121.859,-8.14,-6.83,0.23,71.77,-0.12,0.14
23697.756,136.2513461,35.2922761,121.859,-8.14,-6.83,0.23,71.77,-0.12,0.13
23697.766,136.2513461,35.2922761,121.859,-8.14,-6.83,0.23,71.78,-0.12,0.13
23697.776,136.2513461,35.2922761,121.859,-8.14,-6.83,0.23,71.78,-0.12,0.12
23697.789,136.2513461,35.2922761,121.859,-8.14,-6.83,0.23,71.78,-0.13,0.12
23697.796,136.2513461,35.2922761,121.859,-8.14,-6.83,0.23,71.78,-0.12,0.11
23697.806,136.2513461,35.2922761,121.859,-8.14,-6.83,0.23,71.78,-0.12,0.11
23697.816,136.2513461,35.2922761,121.859,-8.14,-6.83,0.23,71.79,-0.12,0.11
23697.826,136.2513461,35.2922761,121.859,-8.14,-6.83,0.23,71.79,-0.11,0.1
23697.836,136.2513461,35.2922761,121.859,-8.14,-6.83,0.23,71.79,-0.11,0.1
23697.846,136.2513461,35.2922761,121.859,-8.14,-6.83,0.23,71.79,-0.1,0.1
23697.856,136.2513461,35.2922761,121.859,-8.14,-6.83,0.23,71.79,-0.09,0.09
23697.866,136.2513461,35.2922761,121.859,-8.14,-6.83,0.23,71.79,-0.09,0.09
23697.876,136.2513461,35.2922761,121.859,-8.14,-6.83,0.23,71.79,-0.08,0.09
23697.887,136.2513311,35.2922615,121.821,-8.14,-6.83,0.23,71.79,-0.08,0.09
23697.899,136.2513311,35.2922615,121.821,-8.11,-6.83,0.24,71.79,-0.07,0.09
23697.907,136.2513311,35.2922615,121.821,-8.11,-6.83,0.24,71.79,-0.07,0.09
23697.919,136.2513311,35.2922615,121.821,-8.11,-6.83,0.24,71.79,-0.06,0.09
23697.927,136.2513311,35.2922615,121.821,-8.11,-6.83,0.24,71.79,-0.06,0.08
23697.937,136.2513311,35.2922615,121.821,-8.11,-6.83,0.24,71.79,-0.05,0.08
23697.947,136.2513311,35.2922615,121.821,-8.11,-6.83,0.24,71.79,-0.05,0.08
23697.956,136.2513311,35.2922615,121.821,-8.11,-6.83,0.24,71.8,-0.05,0.08
23697.966,136.2513311,35.2922615,121.821,-8.11,-6.83,0.24,71.8,-0.05,0.07
23697.976,136.2513311,35.2922615,121.821,-8.11,-6.83,0.24,71.8,-0.06,0.07
23697.989,136.2513311,35.2922615,121.821,-8.11,-6.83,0.24,71.8,-0.05,0.07
23697.996,136.2513311,35.2922615,121.821,-8.11,-6.83,0.24,71.79,-0.05,0.07
23698.006,136.2513311,35.2922615,121.821,-8.11,-6.83,0.24,71.79,-0.04,0.07
23698.016,136.2513311,35.2922615,121.821,-8.11,-6.83,0.24,71.79,-0.03,0.06
23698.026,136.2513311,35.2922615,121.821,-8.11,-6.83,0.24,71.79,-0.02,0.06
23698.036,136.2513311,35.2922615,121.821,-8.11,-6.83,0.24,71.79,-0.02,0.06
23698.046,136.2513311,35.2922615,121.821,-8.11,-6.83,0.24,71.79,-0.01,0.07
23698.056,136.2513311,35.2922615,121.821,-8.11,-6.83,0.24,71.79,-0.01,0.07
23698.066,136.2513311,35.2922615,121.821,-8.11,-6.83,0.24,71.78,-0.02,0.07
23698.076,136.2513311,35.2922615,121.821,-8.11,-6.83,0.24,71.78,-0.02,0.07
23698.087,136.251316,35.2922472,121.808,-8.11,-6.83,0.24,71.78,-0.01,0.07
23698.1,136.251316,35.2922472,121.808,-8.05,-6.92,0.25,71.78,-0.01,0.08
23698.109,136.251316,35.2922472,121.808,-8.05,-6.92,0.25,71.78,0,0.08
23698.117,136.251316,35.2922472,121.808,-8.05,-6.92,0.25,71.78,0,0.08
23698.127,136.251316,35.2922472,121.808,-8.05,-6.92,0.25,71.78,0.01,0.09
23698.137,136.251316,35.2922472,121.808,-8.05,-6.92,0.25,71.78,0.02,0.08
23698.146,136.251316,35.2922472,121.808,-8.05,-6.92,0.25,71.78,0.02,0.08
23698.156,136.251316,35.2922472,121.808,-8.05,-6.92,0.25,71.77,0.03,0.08
23698.166,136.251316,35.2922472,121.808,-8.05,-6.92,0.25,71.77,0.04,0.08
23698.176,136.251316,35.2922472,121.808,-8.05,-6.92,0.25,71.77,0.04,0.08
23698.189,136.251316,35.2922472,121.808,-8.05,-6.92,0.25,71.77,0.05,0.08
23698.196,136.251316,35.2922472,121.808,-8.05,-6.92,0.25,71.77,0.06,0.09
23698.206,136.251316,35.2922472,121.808,-8.05,-6.92,0.25,71.76,0.07,0.09
23698.216,136.251316,35.2922472,121.808,-8.05,-6.92,0.25,71.76,0.08,0.09
23698.226,136.251316,35.2922472,121.808,-8.05,-6.92,0.25,71.76,0.08,0.09
23698.236,136.251316,35.2922472,121.808,-8.05,-6.92,0.25,71.76,0.09,0.09
23698.246,136.251316,35.2922472,121.808,-8.05,-6.92,0.25,71.75,0.1,0.09
23698.256,136.251316,35.2922472,121.808,-8.05,-6.92,0.25,71.75,0.1,0.09
23698.266,136.251316,35.2922472,121.808,-8.05,-6.92,0.25,71.75,0.11,0.09
23698.276,136.251316,35.2922472,121.808,-8.05,-6.92,0.25,71.75,0.12,0.09
23698.287,136.2513009,35.2922331,121.796,-8.05,-6.92,0.25,71.74,0.13,0.09
23698.296,136.2513009,35.2922331,121.796,-8.05,-6.92,0.25,71.74,0.14,0.08
23698.309,136.2513009,35.2922331,121.796,-8.05,-6.92,0.25,71.74,0.14,0.08
23698.317,136.2513009,35.2922331,121.796,-8.05,-6.92,0.25,71.74,0.15,0.08
23698.326,136.2513009,35.2922331,121.796,-8.05,-6.92,0.25,71.74,0.16,0.08
23698.339,136.2513009,35.2922331,121.796,-8.05,-6.92,0.25,71.73,0.17,0.08
23698.346,136.2513009,35.2922331,121.796,-8.05,-6.92,0.25,71.73,0.17,0.08
23698.356,136.2513009,35.2922331,121.796,-8.05,-6.92,0.25,71.73,0.18,0.08
23698.366,136.2513009,35.2922331,121.796,-8.05,-6.92,0.25,71.73,0.19,0.08
23698.376,136.2513009,35.2922331,121.796,-8.05,-6.92,0.25,71.72,0.2,0.08
23698.387,136.2513009,35.2922331,121.796,-8.05,-6.92,0.25,71.72,0.22,0.08
23698.396,136.2513009,35.2922331,121.796,-8.05,-6.92,0.25,71.72,0.23,0.08
23698.406,136.2513009,35.2922331,121.796,-8.05,-6.92,0.25,71.72,0.24,0.09
23698.416,136.2513009,35.2922331,121.796,-8.05,-6.92,0.25,71.71,0.25,0.09
23698.426,136.2513009,35.2922331,121.796,-8.05,-6.92,0.25,71.71,0.26,0.09
23698.436,136.2513009,35.2922331,121.796,-8.05,-6.92,0.25,71.71,0.27,0.1
23698.446,136.2513009,35.2922331,121.796,-8.05,-6.92,0.25,71.71,0.29,0.1
23698.456,136.2513009,35.2922331,121.796,-8.05,-6.92,0.25,71.7,0.3,0.11
23698.466,136.2513009,35.2922331,121.796,-8.05,-6.92,0.25,71.7,0.32,0.11
23698.476,136.2513009,35.2922331,121.796,-8.05,-6.92,0.25,71.7,0.35,0.11
23698.487,136.2512854,35.2922188,121.728,-7.96,-7.02,0.24,71.69,0.37,0.11
23698.497,136.2512854,35.2922188,121.728,-7.96,-7.02,0.24,71.69,0.39,0.11
23698.512,136.2512854,35.2922188,121.728,-7.96,-7.02,0.24,71.69,0.41,0.11
23698.517,136.2512854,35.2922188,121.728,-7.96,-7.02,0.24,71.68,0.43,0.11
23698.529,136.2512854,35.2922188,121.728,-7.96,-7.02,0.24,71.68,0.45,0.11
23698.537,136.2512854,35.2922188,121.728,-7.96,-7.02,0.24,71.68,0.46,0.12
23698.546,136.2512854,35.2922188,121.728,-7.96,-7.02,0.24,71.67,0.47,0.12
23698.556,136.2512854,35.2922188,121.728,-7.96,-7.02,0.24,71.67,0.48,0.13
23698.566,136.2512854,35.2922188,121.728,-7.96,-7.02,0.24,71.66,0.5,0.13
23698.576,136.2512854,35.2922188,121.728,-7.96,-7.02,0.24,71.66,0.52,0.13
23698.587,136.2512854,35.2922188,121.728,-7.96,-7.02,0.24,71.65,0.53,0.13
23698.597,136.2512854,35.2922188,121.728,-7.96,-7.02,0.24,71.65,0.55,0.12
23698.606,136.2512854,35.2922188,121.728,-7.96,-7.02,0.24,71.65,0.57,0.12
23698.616,136.2512854,35.2922188,121.728,-7.96,-7.02,0.24,71.64,0.59,0.11
23698.626,136.2512854,35.2922188,121.728,-7.96,-7.02,0.24,71.64,0.61,0.11
23698.636,136.2512854,35.2922188,121.728,-7.96,-7.02,0.24,71.63,0.62,0.1
23698.646,136.2512854,35.2922188,121.728,-7.96,-7.02,0.24,71.63,0.64,0.1
23698.656,136.2512854,35.2922188,121.728,-7.96,-7.02,0.24,71.63,0.65,0.09
23698.666,136.2512854,35.2922188,121.728,-7.96,-7.02,0.24,71.62,0.66,0.09
23698.676,136.2512854,35.2922188,121.728,-7.96,-7.02,0.24,71.62,0.68,0.09
23698.688,136.2512854,35.2922188,121.728,-7.96,-7.02,0.24,71.61,0.7,0.09
23698.699,136.2512854,35.2922188,121.728,-7.96,-7.02,0.24,71.61,0.71,0.09
23698.707,136.25127,35.2922042,121.647,-7.96,-7.02,0.24,71.6,0.73,0.09
23698.716,136.25127,35.2922042,121.647,-7.99,-7.02,0.26,71.6,0.74,0.09
23698.729,136.25127,35.2922042,121.647,-7.99,-7.02,0.26,71.6,0.74,0.09
23698.737,136.25127,35.2922042,121.647,-7.99,-7.02,0.26,71.59,0.75,0.09
23698.747,136.25127,35.2922042,121.647,-7.99,-7.02,0.26,71.59,0.76,0.09
23698.759,136.25127,35.2922042,121.647,-7.99,-7.02,0.26,71.58,0.78,0.09
23698.767,136.25127,35.2922042,121.647,-7.99,-7.02,0.26,71.58,0.8,0.09
23698.777,136.25127,35.2922042,121.647,-7.99,-7.02,0.26,71.57,0.82,0.08
23698.789,136.25127,35.2922042,121.647,-7.99,-7.02,0.26,71.57,0.84,0.08
23698.797,136.25127,35.2922042,121.647,-7.99,-7.02,0.26,71.56,0.86,0.08
23698.809,136.25127,35.2922042,121.647,-7.99,-7.02,0.26,71.56,0.87,0.07
23698.817,136.25127,35.2922042,121.647,-7.99,-7.02,0.26,71.55,0.89,0.07
23698.826,136.25127,35.2922042,121.647,-7.99,-7.02,0.26,71.55,0.9,0.07
23698.836,136.25127,35.2922042,121.647,-7.99,-7.02,0.26,71.54,0.91,0.07
23698.846,136.25127,35.2922042,121.647,-7.99,-7.02,0.26,71.54,0.92,0.07
23698.856,136.25127,35.2922042,121.647,-7.99,-7.02,0.26,71.53,0.94,0.07
23698.866,136.25127,35.2922042,121.647,-7.99,-7.02,0.26,71.52,0.96,0.07
23698.876,136.25127,35.2922042,121.647,-7.99,-7.02,0.26,71.52,0.98,0.07
23698.887,136.2512546,35.2921896,121.573,-7.99,-7.02,0.26,71.51,1,0.07
