# Time[msec],ラダー舵角[deg],エレベーター舵角[deg],加速度(X軸)[m/s^2],加速度(Y軸)[m/s^2],加速度(Z軸)[m/s^2],角速度(X軸)[deg/sec],角速度(Y軸)[deg/sec],角速度(Z軸)[deg/sec],荷重(2Hzローパス)[G],ロール[deg],ピッチ[deg],ヨー[deg],緯度[deg],経度[deg],進行角[deg],対地速度(北方向)[m/s],対地速度(東方向)[m/s],対地速度(下方向)[m/s],対地速度の大きさ[m/s],対気速度[m/s],AoA[deg],AoS[deg],気温[degC],動圧[Pa],大気圧[hPa],湿度[%],大気密度[kg/m^3],北方向風速[m/s],東方向風速[m/s],下方向風速[m/s],風速[m/s],高度[m]
59.85000000,0.69915182,-2.83784445,0.39731808,0.01786158,9.68383429,0.58943386,0.06978344,1.32979179,0.98704916,0.25827900,2.62416400,222.97104972,35.29157230,136.25061940,217.40508889,-7.94300000,-6.07400000,0.08900000,9.99900000,9.11297280,2.18172496,-2.81404199,36.51198101,46.06134547,998.46326388,55.78866204,1.10929392,2.59574483,-1.30510332,-0.16130170,2.90984607,0.56712057
59.90000000,0.74041032,-2.86785306,0.50265448,-0.09515298,9.71330511,-0.29074352,0.01378749,1.27410610,0.98366646,0.22421828,2.58634560,222.93000000,35.29157230,136.25061940,217.40508889,-7.94300000,-6.07400000,0.08900000,9.99900000,9.28083851,2.14969293,-2.83139157,36.53748474,47.76865204,998.46419662,55.83872220,1.10916606,2.49609040,-1.44016873,-0.16143611,2.88628046,0.55784602
59.95000000,0.72465387,-2.99278418,0.43779020,0.08300053,9.69979932,-0.53887750,-0.31744004,0.74581674,0.98066571,0.20720720,2.54190505,222.88000000,35.29156763,136.25061498,217.57094594,-7.93736740,-6.10618630,0.07210219,10.01428849,9.24777218,1.71265174,-3.08583893,36.47188161,47.44115845,998.46055000,55.81951649,1.10945454,2.53809812,-1.40067038,-0.20754790,2.90635437,0.59301738
60.00000000,0.74760242,-3.11205399,0.47569900,-0.09292932,9.46473475,-0.23614706,-0.95652945,1.07255748,0.97872873,0.20740600,2.47878900,222.83000000,35.29156027,136.25060817,217.30771189,-7.95036875,-6.05824925,0.07892025,9.99558475,9.26899241,1.88641793,-2.46025827,36.48026733,47.65804583,998.46155012,55.84514427,1.10941158,2.45098004,-1.40256967,-0.17610088,2.82940212,0.58367727
60.05000000,0.82446824,-3.26473941,0.48845147,-0.04303204,9.59614702,0.38484013,-1.11985857,1.35405535,0.97816547,0.22797121,2.42807267,222.77109481,35.29155800,136.25060610,217.08233718,-7.96100000,-6.01700000,0.08700000,9.97900000,9.37944045,2.10719410,-1.46699713,36.48441478,48.79972941,998.46235078,55.85604127,1.10939010,2.26175969,-1.43234230,-0.14046765,2.68083802,0.57628097
60.10000000,0.86398762,-3.43394212,0.41310206,-0.08185621,9.58678780,0.61999561,-0.85278918,1.25999999,0.97894244,0.24880585,2.37813034,222.71000000,35.29155735,136.25060557,216.89868132,-7.99389397,-6.00169768,0.08651804,9.99647116,9.44905475,2.20210302,-0.73726716,36.46568546,49.53035091,998.46158544,55.82268158,1.10947717,2.15234499,-1.42551891,-0.11607606,2.58421492,0.58381912
60.15000000,0.80698075,-3.48711694,0.49315235,-0.03489013,9.52787455,0.48033897,-0.70137098,1.25520331,0.98114951,0.27325800,2.30946300,222.65000000,35.29154991,136.25059935,215.58594447,-8.23284000,-5.89108025,0.08311600,10.12370275,9.27578765,2.74923829,0.57600418,36.53779335,47.71710233,998.46732993,55.81471270,1.10917396,2.32718319,-1.26173755,-0.01148494,2.64724294,0.52940130
60.20000000,0.82510103,-3.46213198,0.57937915,-0.05342318,9.74159545,0.24866801,-0.99210843,0.40538075,0.98442713,0.30009776,2.27411648,222.59000000,35.29154328,136.25059288,216.74885304,-8.08002519,-6.03338905,0.09839748,10.08454395,9.14851830,1.74191406,0.63476796,36.44597994,46.43333905,998.47422474,55.85587684,1.10957542,2.24352455,-1.01122106,-0.18284237,2.46767132,0.46977566
60.25000000,0.86451752,-3.48181688,0.49143555,-0.14510710,9.68795015,-0.07584499,-1.74439026,-0.55501460,0.98851310,0.32008431,2.25341069,222.54119489,35.29154310,136.25059270,216.79488685,-8.07400000,-6.03900000,0.09900000,10.08300000,9.17858391,1.71355472,0.21390917,36.48804140,46.72923596,998.47191839,55.87890794,1.10937988,2.26549501,-1.06757551,-0.18529424,2.51127837,0.48935332
60.30000000,0.84800444,-3.48184932,0.36884263,-0.09529356,9.61124475,-0.53154334,-1.19868621,-0.36262892,0.99340189,0.34165217,2.23309559,222.48000000,35.29153920,136.25058902,216.90255565,-8.02120711,-6.02305215,0.10559911,10.03130696,9.12365233,1.83107352,-0.47520538,36.54977590,46.16592151,998.47169476,55.80355150,1.10913638,2.32968659,-1.10766156,-0.17006930,2.58520354,0.48940682
60.35000000,0.84171370,-3.46831644,0.51201397,-0.15543077,9.92715700,-0.61019022,-0.09829400,0.33602074,0.99794745,0.37517364,2.21162868,222.42000000,35.29153600,136.25058600,216.99150558,-7.97800000,-6.01000000,0.11100000,9.98900000,9.07784997,2.29467259,-0.65057076,36.56177676,45.69841759,998.47304785,55.80524705,1.10908652,2.33391156,-1.10029996,-0.09852517,2.58215228,0.47674260
60.40000000,0.86344239,-3.46378545,0.53766348,-0.13558851,9.80699538,-0.31034069,0.08748232,0.59469484,1.00280921,0.41269564,2.22200086,222.36000000,35.29153522,136.25058538,216.80950577,-8.00170489,-5.98811080,0.11140349,9.99525406,9.13278132,2.76453671,-0.33721702,36.53010849,46.25766545,998.47499204,55.95067819,1.10917896,2.28264540,-1.13222427,-0.02532547,2.54814505,0.46011423
60.45000000,0.76229758,-3.48697131,0.72646665,-0.06437008,9.79623422,-0.21034430,-1.42120397,0.28004456,1.00674568,0.41818630,2.27085361,222.30100000,35.29152830,136.25057990,215.19704575,-8.21300000,-5.79300000,0.11500000,10.05100000,9.31596618,2.77867635,0.21365185,36.49850419,48.13783546,998.47711178,55.91368429,1.10933082,2.30912619,-1.41335171,-0.03219155,2.70751974,0.44189451
60.50000000,0.70123601,-3.01904261,0.51546731,-0.00482699,9.80944751,-0.64663082,-2.41034907,0.38339777,1.00906864,0.42733500,2.30449200,222.25000000,35.29152830,136.25057990,215.19704575,-8.21300000,-5.79300000,0.11500000,10.05100000,9.53795870,2.57247925,2.38161138,36.57618608,50.44366792,998.47706766,55.96952934,1.10897104,1.89301106,-1.35083669,-0.06748833,2.32654364,0.43979676
60.55000000,0.73178278,-2.64290979,0.75317797,-0.15047796,9.96659180,-0.79212428,-0.84011825,1.77244818,1.00979788,0.43972703,2.32377475,222.19000000,35.29152367,136.25057629,214.73937380,-8.22520281,-5.70376692,0.10787576,10.00905282,9.47651142,3.11214539,1.99473908,36.49567920,49.81487006,998.46787888,55.95219701,1.10931897,1.99514816,-1.43632140,0.02494529,2.45850719,0.52576245
60.60000000,0.70801660,-2.69644266,0.59229207,-0.10610729,9.90192215,-1.00774605,0.61206149,2.00641581,1.00853296,0.45856800,2.33955100,222.14000000,35.29151607,136.25057002,214.78532859,-8.21272529,-5.70487449,0.09294485,9.99967494,9.43858988,2.83193930,1.60116243,36.50383195,49.41008483,998.46482613,55.95438720,1.10927968,2.05593283,-1.44925051,-0.00977268,2.51540898,0.55320331
60.65000000,0.71983506,-2.88696799,0.43913741,-0.17005781,10.03736650,-1.31489561,0.51555002,1.17820365,1.00566391,0.44109310,2.30175454,222.09117304,35.29151350,136.25056780,214.95635611,-8.19800000,-5.73100000,0.08700000,10.00300000,9.38338655,2.33490332,1.35528740,36.58639195,48.81769920,998.46577948,55.98769926,1.10891345,2.10688343,-1.40707913,-0.07987826,2.53479979,0.54192487
60.70000000,0.82278016,-2.98936685,0.46075371,-0.15831078,9.86388933,-1.41769777,-0.47454105,0.28887864,1.00161376,0.41778100,2.24187700,222.04000000,35.29151286,136.25056724,214.98284663,-8.18790994,-5.72958385,0.08691149,9.99388355,9.20535278,2.34407857,0.71603898,36.61385064,46.98066125,998.46922418,56.01181751,1.10879326,2.28997207,-1.33852239,-0.06966523,2.65338793,0.50978247
60.75000000,0.76367208,-3.09787333,0.42145347,-0.09441893,9.55599415,-0.83793720,-0.12967702,0.49662286,0.99787986,0.38463496,2.20002349,222.00000000,35.29150630,136.25056150,215.25847720,-8.08400000,-5.71500000,0.08600000,9.90000000,9.09184658,2.84387004,-1.49554208,36.48246046,45.85177023,998.47015159,55.97019714,1.10938359,2.53283137,-1.48515581,0.01453036,2.93617671,0.50556281
60.80000000,0.79957630,-3.21253513,0.39397763,-0.04259800,9.70268044,-0.78195773,1.25151052,1.54872422,0.99507559,0.31404256,2.15380994,221.97000000,35.29150630,136.25056150,215.25847720,-8.08400000,-5.71500000,0.08600000,9.90000000,9.29071939,1.81288452,-1.34333454,36.53508368,47.86938741,998.46763144,56.08904686,1.10911499,2.39139144,-1.62746920,-0.14246356,2.89615347,0.52675139
60.85000000,0.83517919,-3.27095692,0.55658453,-0.07387070,9.80125246,-0.65682987,-0.00983340,1.13117440,0.99373427,0.26577510,2.10905421,221.94156250,35.29150175,136.25055741,215.46590555,-8.11750932,-5.78287816,0.08177914,9.97397956,9.30275137,2.04778687,-0.74045797,36.49891157,48.00000000,998.46746830,56.05379983,1.10928054,2.34042074,-1.50886708,-0.09228639,2.78617406,0.52938497
60.90000000,0.87841514,-3.27361510,0.54954563,-0.03032523,9.74832231,-0.74024804,-0.86344931,0.38399381,0.99369343,0.22448034,2.11307424,221.91000000,35.29149412,136.25055151,214.51291857,-8.18425952,-5.62760311,0.06019024,9.92717623,9.33190115,2.09550863,-0.73316711,36.47567818,48.30624393,998.46998261,55.98913858,1.10940119,2.38731876,-1.68558004,-0.06352078,2.92309867,0.50731268
60.95000000,0.95243360,-3.25679933,0.51973168,-0.15115251,9.76749511,-0.80164725,-0.67317821,0.61940907,0.99441799,0.21994300,2.09980200,221.88000000,35.29149150,136.25054970,213.66429200,-8.21000000,-5.46800000,0.04700000,9.86400000,9.34079735,2.21113983,-0.67181335,36.44668801,48.40338840,998.47346505,56.01036805,1.10953109,2.39973996,-1.84595658,-0.02927259,3.02773257,0.47664513
61.00000000,1.21770489,-3.23612134,0.37936399,-0.11937929,9.78454775,-0.73111110,0.11504630,1.85962962,0.99544562,0.23695200,2.08074400,221.84000000,35.29149095,136.25054926,213.68326678,-8.20955556,-5.47162963,0.04677778,9.86570370,9.25804448,2.72590114,-0.17726135,36.40300472,47.55602916,998.47384751,56.12062733,1.10969269,2.38625307,-1.72513762,0.05734417,2.94509624,0.47457598
61.05000000,2.67238774,-3.22604246,0.48037437,-0.15496970,9.89437607,-1.12000000,-0.34999999,1.33000004,0.99621743,0.24467068,2.03798493,221.80327280,35.29148410,136.25054370,213.91991807,-8.20400000,-5.51700000,0.04400000,9.88700000,9.20327568,2.82280273,-0.17726135,36.46906281,46.98333359,998.46899410,56.11047363,1.10940206,2.41015006,-1.63280234,0.08193325,2.91231521,0.51649283
61.10000000,3.28115391,-3.22604246,0.32629446,0.03653089,9.48427364,-0.71909802,-0.81504627,0.95996578,0.99651664,0.23886516,1.99949925,221.76000000,35.29148410,136.25054370,213.91991807,-8.20400000,-5.51700000,0.04400000,9.88700000,9.36587676,2.04969076,-0.36036682,36.54995582,48.64360032,998.46508304,56.09890709,1.10904256,2.32577967,-1.77470723,-0.03604377,2.92577101,0.54940509
61.15000000,4.15955228,-3.17870694,0.34768204,0.00478794,9.84398038,-0.27704981,-0.82185183,0.74254695,0.99632079,0.24355080,1.96324699,221.72000000,35.29148034,136.25054041,214.16970612,-8.16277778,-5.54111111,0.05203704,9.86651852,9.38154468,2.15304362,0.15476990,36.55249447,48.80539478,998.46466741,56.11606951,1.10902820,2.20345013,-1.70470670,-0.02085573,2.78597422,0.55309636
61.20000000,5.18292004,-3.07207982,0.44633128,-0.08109006,9.69128971,0.12151939,-0.78093748,0.59041524,0.99575935,0.25097916,1.96135687,221.67000000,35.29147187,136.25053298,214.73666761,-8.06984375,-5.59546875,0.07015625,9.82034375,9.38259675,2.52548523,1.34915161,36.54504919,48.81687707,998.46455551,56.15620554,1.10905176,1.95591003,-1.52125342,0.02315895,2.47796940,0.55434859
61.25000000,5.63482201,-3.05034727,0.48872113,-0.08222916,9.64252674,0.00579521,-0.87888889,0.79592593,0.99504375,0.26882797,1.97108183,221.61276003,35.29146960,136.25053100,214.88912528,-8.04500000,-5.61000000,0.07500000,9.80800000,9.38718982,2.41997070,1.37221781,36.52943110,48.86699446,998.46621593,56.13489052,1.10912193,1.92024712,-1.50370185,-0.00042826,2.43894822,0.53977712
61.30000000,5.80630871,-3.06531736,0.64523970,-0.00645306,9.95267757,-0.77030501,-1.14410306,1.45876546,0.99425778,0.25859633,2.01284455,221.55000000,35.29146904,136.25053056,214.83626565,-8.05551852,-5.60629630,0.07292593,9.81451852,9.42781441,1.90239258,0.63991853,36.48887362,49.30395877,998.47035838,56.05009312,1.10932722,1.99113498,-1.61238944,-0.09062777,2.56371442,0.50348149
61.35000000,5.95599828,-3.00454791,0.48934155,-0.07018084,9.67495752,-0.98000002,-0.41999999,1.19000006,0.99348457,0.25947800,2.03904800,221.49000000,35.29146210,136.25052510,214.18142367,-8.18700000,-5.56000000,0.04700000,9.89600000,9.66781044,2.75688477,2.12986755,36.44235992,51.84999847,998.46032710,56.15167618,1.10948765,1.77570120,-1.67537441,0.07565693,2.44248196,0.59597468
61.40000000,5.97857437,-2.99350324,0.48339485,-0.14324595,9.74980594,-0.78555554,-0.15388991,0.46753086,0.99279585,0.26450257,2.05230563,221.42000000,35.29146210,136.25052510,214.18142367,-8.18700000,-5.56000000,0.04700000,9.89600000,9.64884956,2.55343424,2.21255193,36.51900708,51.63380407,998.45622989,56.18685171,1.10913930,1.77524927,-1.65013067,0.03904045,2.42403906,0.63072797
61.45000000,5.92747595,-2.98093401,0.62643491,0.03669943,9.79035969,-1.02925926,1.47793031,0.62740740,0.99190595,0.25106637,2.03390361,221.36445173,35.29145756,136.25052160,213.66168467,-8.24996296,-5.49407407,0.05737037,9.91229630,9.47276478,3.04171550,3.44311458,36.50535894,49.76984672,998.46182949,56.11708677,1.10922746,1.80532315,-1.44672263,0.11142579,2.31616358,0.58034669
61.50000000,5.95485048,-2.97852477,0.35075387,0.01692546,9.54069307,-1.07481356,1.41376927,0.24287697,0.99070985,0.18540797,2.00212296,221.31000000,35.29144999,136.25051551,213.65826168,-8.23542205,-5.48368036,0.05758606,9.89459011,9.43880685,2.85395986,3.64550048,36.50494755,49.41134053,998.46583481,56.14351339,1.10922685,1.78809035,-1.40869193,0.08439097,2.27789418,0.54401503
61.55000000,5.98431873,-2.98469422,0.59996616,-0.07035019,9.86218330,-0.91363460,0.85661267,-0.48149164,0.98874784,0.13475008,1.97891571,221.25000000,35.29144720,136.25051320,213.84624785,-8.19700000,-5.49700000,0.05400000,9.87000000,9.40575457,2.56622448,2.40345794,36.50481645,49.07075651,998.46573541,56.19693974,1.10921509,1.92169858,-1.50877870,0.04325193,2.44360581,0.54492112
61.60000000,5.86135507,-3.05707515,0.40474591,-0.03618820,9.46227849,-0.62925868,0.89128002,-0.58953375,0.98590967,0.10101200,1.98813500,221.20000000,35.29144690,136.25051296,213.84797187,-8.19365875,-5.49511675,0.05435486,9.86611200,9.15432407,3.14411133,0.44978651,36.48679419,46.47954910,998.46362707,56.18900144,1.10929838,2.32278651,-1.52642435,0.13044649,2.78250333,0.56462492
61.65000000,5.72305893,-3.36613631,0.41394395,-0.07868299,9.67288100,-0.01322005,0.36335407,0.13404727,0.98189524,0.02244800,1.96608100,221.15117304,35.29144003,136.25050740,213.87477421,-8.14204532,-5.46602555,0.06188290,9.80605274,9.05513280,3.65741850,0.26951787,36.55445261,45.46723959,998.46557449,56.14408473,1.10901893,2.35763110,-1.49565301,0.20539409,2.79956944,0.54480186
61.70000000,5.72296179,-3.48128172,0.47302174,0.04673469,9.71883297,0.85117717,-0.94804625,0.29938747,0.97678340,-0.04863466,1.97106542,221.11000000,35.29143286,136.25050167,213.71803512,-8.21491926,-5.48240683,0.06765717,9.87618479,9.18067124,1.35455831,-2.69425058,36.41334333,46.76198502,998.46390717,56.20941553,1.10961467,2.71997165,-1.87151302,-0.16596490,3.30580567,0.56441712
61.75000000,5.49683269,-3.75996413,0.60233837,-0.02423089,9.40304370,0.52618222,-0.59572797,0.87361404,0.97115159,-0.12471400,1.98460300,221.07000000,35.29143240,136.25050130,213.70293070,-8.22200000,-5.48400000,0.06800000,9.88300000,9.35299465,2.42502076,-1.46851196,36.48035152,48.52144325,998.46606834,56.14452279,1.10934114,2.46434050,-1.88626386,0.00438974,3.10338279,0.54267895
61.80000000,5.02414918,-3.92487066,0.44612607,0.05047221,9.36794783,0.30914207,0.51856697,1.58215256,0.96562416,-0.19037077,2.00980178,221.04000000,35.29142879,136.25049864,213.15753092,-8.29657645,-5.42034876,0.05897482,9.91055054,9.38286598,2.12900045,-0.92265687,36.55365838,48.82094011,998.47044553,56.16614167,1.10901108,2.45022256,-1.91828641,-0.03895774,3.11206218,0.50061994
61.85000000,4.48441136,-4.00579981,0.42153300,-0.05450295,9.56954209,0.25303671,1.04999995,1.71290852,0.96168522,-0.25112100,2.02640600,221.02000000,35.29142480,136.25049570,212.55827258,-8.37900000,-5.35000000,0.04900000,9.94100000,9.32809124,1.24547200,-1.24921285,36.54441569,48.25049327,998.47574246,56.23919338,1.10904347,2.60939875,-1.97852358,-0.17521791,3.27936254,0.45284482
61.90000000,3.83912039,-4.12315146,0.38748125,-0.14136015,9.28465230,0.24642544,0.98621245,0.95859077,0.96046862,-0.27985100,2.02708400,220.99000000,35.29142434,136.25049532,212.60203263,-8.37906075,-5.35905175,0.04912150,9.94598150,9.22709297,1.34583602,-1.75189880,36.47506495,47.22476706,998.47944541,56.23876472,1.10935368,2.73478601,-1.93940906,-0.15740398,3.35635785,0.42147509
61.95000000,2.81290094,-4.36549886,0.37242575,0.00980664,9.53957066,1.03700116,0.00086528,0.00068764,0.96299760,-0.28655200,2.02881500,220.97000000,35.29141731,136.25048951,213.27251156,-8.37999918,-5.49887721,0.05099835,10.02293243,9.24084124,2.14096705,-1.29826518,36.56778204,47.34988860,998.47589422,56.07552177,1.10898575,2.66799763,-1.76489167,-0.03187336,3.19907329,0.45071698
62.00000000,2.62520433,-4.44228947,0.52448648,-0.03633195,9.35348741,1.65251786,0.25521741,0.87749092,0.96939504,-0.31476900,2.05829000,220.95000000,35.29141730,136.25048950,213.27309581,-8.38000000,-5.49900000,0.05100000,10.02300000,9.23720463,2.14165039,-1.29786682,36.54331173,47.34999847,998.47820286,56.27566063,1.10904447,2.67016822,-1.76183613,-0.03642145,3.19924857,0.43055185
62.05000000,2.36638547,-4.57226186,0.57091367,-0.12449134,9.72826756,2.00552102,0.24115270,1.04015670,0.97929695,-0.35327300,2.15595200,220.92042969,35.29141730,136.25048950,213.27309581,-8.38000000,-5.49900000,0.05100000,10.02300000,9.21288746,2.14165039,-1.29786682,36.52755998,47.34999847,998.48434887,56.25967946,1.10912348,2.68452363,-1.74217345,-0.05202076,3.20070955,0.37528637
62.10000000,2.14315968,-4.60258666,0.57465521,-0.03365053,9.63679286,2.18940200,0.18147510,0.95548441,0.99077910,-0.40602700,2.22841200,220.89000000,35.29141059,136.25048428,213.15984439,-8.33769304,-5.44769156,0.06135170,9.95953956,9.20529005,2.39877279,-1.27007425,36.53510977,47.19997435,998.48561700,56.26913251,1.10909040,2.64318566,-1.78443570,-0.03255399,3.18931042,0.36353398
62.15000000,1.96820589,-4.58139877,0.49162889,-0.14481287,9.79991193,2.01602241,0.10188500,0.91748998,1.00216391,-0.43784500,2.32405800,220.85000000,35.29140240,136.25047790,213.01949244,-8.28600000,-5.38500000,0.07400000,9.88200000,9.21360408,2.70819336,-1.08330184,36.56439209,47.06014505,998.48515187,56.32042679,1.10894745,2.56200111,-1.83412362,-0.01092371,3.15086948,0.36680633
62.20000000,1.70523754,-4.45447040,0.36059098,0.01332854,9.72141153,0.43202298,-0.16728000,1.28405925,1.01132592,-0.48016800,2.40817900,220.82000000,35.29140215,136.25047773,212.96352646,-8.28688125,-5.37406667,0.07402163,9.87733511,9.25333920,2.70270442,-0.41955857,36.57641392,47.47336891,998.48508105,56.33044996,1.10889151,2.45464991,-1.80923876,-0.02590549,3.04947900,0.36705967
62.25000000,0.79916163,-3.59643778,0.75099408,-0.12948216,10.26260257,-1.25546440,-1.32628004,1.39213794,1.01677543,-0.51452400,2.46835900,220.82000000,35.29139516,136.25047279,211.83231071,-8.31293969,-5.16073333,0.07494223,9.78631289,9.35820237,3.10954649,0.96096889,36.48273627,48.57429082,998.47507538,56.21615598,1.10931763,2.24137127,-1.95912744,0.02834046,2.97703354,0.46087857
62.30000000,0.60664272,-3.56692370,0.65082417,-0.13665529,9.85187573,-0.63965177,-1.17544001,2.28592010,1.01833155,-0.56477366,2.52601359,220.81000000,35.29138785,136.25046695,212.22148238,-8.34635556,-5.26035200,0.08132800,9.86484800,9.63603906,4.11508025,1.33070485,36.58290253,51.48296608,998.47292072,56.33607560,1.10883876,2.04389965,-2.02308142,0.18358436,2.88168136,0.47721962
62.35000000,0.41739914,-3.74039363,0.73581559,-0.03646570,10.11262013,-0.24969235,-0.85430786,2.32067676,1.01709320,-0.57714359,2.55155342,220.81000000,35.29138730,136.25046650,212.27048009,-8.34900000,-5.27200000,0.08200000,9.87400000,9.66155243,3.00022135,2.67416209,36.50730885,49.32818007,998.46965697,56.24076965,1.10919634,1.85458742,-1.88011866,-0.01098156,2.64092053,0.50925703
62.40000000,0.37580015,-3.95766395,0.60661549,-0.04891911,9.77236750,0.62205300,-0.80590913,1.44956716,1.01428721,-0.54200993,2.57131525,220.81000000,35.29138397,136.25046393,212.17671910,-8.33999852,-5.24724593,0.08605067,9.85329659,9.64689111,2.78562753,3.16203747,36.48492221,49.58688415,998.47040431,56.25757694,1.10929280,1.79001391,-1.83443477,-0.05506556,2.56365617,0.50319110
