time[s],raw_a_x[m/s^2],raw_a_y[m/s^2],raw_a_z[m/s^2],Yaw[deg],Pitch[deg],Roll[deg],a_x[m/s^2],a_y[m/s^2],a_z[m/s^2],気圧[hPa],気温[度],相対高度[m],適当な過重[kg],対気速度[m/s],GPS時間[hh:mm:ss.000],GPS速さ[m/s],進行角[deg],北緯[deg],東経[deg],北緯[m],東経[m],GPS高さ[m],ドリフト角[deg]
1577.129929,-0.002988,0.147253,9.673417,249.299804,-0.21318,0.912783,0.112348,-0.281554,-0.137247,997.26,30.2,-399.351411,0.172018,10.871661,34:38.5,10.685011,218.16,35.292362,136.251417,3921709.09,12377280.64,92.4,-31.139804
1577.137958,-0.026355,0.140434,9.676865,249.299804,-0.21318,0.912783,0.129794,-0.264618,-0.133604,997.26,30.2,-399.351411,0.171118,10.871661,34:38.5,10.685011,218.16,35.292362,136.251417,3921709.09,12377280.64,92.4,-31.139804
1577.14676,-0.047424,0.141584,9.644151,249.288936,-0.208145,0.921206,0.150242,-0.256045,-0.165424,997.26,30.2,-399.351411,0.176523,10.871661,34:38.5,10.685011,218.16,35.292362,136.251417,3921709.09,12377280.64,92.4,-31.128936
1577.157326,-0.059146,0.158822,9.577036,249.282945,-0.208203,0.921207,0.16842,-0.264678,-0.233057,997.23,30.2,-399.083482,0.17472,10.871824,34:38.5,10.685011,218.16,35.292362,136.251417,3921709.09,12377280.64,92.4,-31.122945
1577.164577,-0.056771,0.163419,9.495442,249.277008,-0.209954,0.927995,0.168436,-0.269666,-0.315067,997.23,30.2,-399.083482,0.13815,10.953877,34:38.5,10.685011,218.16,35.292362,136.251417,3921709.09,12377280.64,92.4,-31.117008
1577.172531,-0.03371,0.173379,9.495442,249.265083,-0.211764,0.934784,0.153097,-0.290397,-0.31596,997.23,30.2,-399.083482,0.175621,10.871824,34:38.6,10.710733,218.62,35.292355,136.25141,3921708.349,12377280.03,92.4,-30.645083
1577.180052,0.006359,0.191076,9.471538,249.254262,-0.218609,0.933033,0.124848,-0.324709,-0.339392,997.23,30.2,-399.083482,0.178329,10.953877,34:38.6,10.710733,218.62,35.292355,136.25141,3921708.349,12377280.03,92.4,-30.634262
1577.187856,0.069566,0.191919,9.52808,249.254262,-0.218609,0.933033,0.069703,-0.356084,-0.283115,997.23,30.2,-399.083482,0.172918,10.953877,34:38.6,10.710733,218.62,35.292355,136.25141,3921708.349,12377280.03,92.4,-30.634262
1577.197636,0.117143,0.171616,9.591134,249.248328,-0.220363,0.93982,0.018755,-0.362701,-0.220272,997.24,30.2,-399.172793,0.171118,10.789093,34:38.6,10.710733,218.62,35.292355,136.25141,3921708.349,12377280.03,92.4,-30.628328
1577.206863,0.181117,0.142579,9.726894,249.242288,-0.213636,0.941516,-0.049587,-0.369104,-0.084575,997.24,30.2,-399.172793,0.180136,10.953822,34:38.6,10.710733,218.62,35.292355,136.25141,3921708.349,12377280.03,92.4,-30.622288
1577.214793,0.207165,0.128253,9.751564,249.231415,-0.208608,0.94994,-0.07771,-0.369973,-0.058925,997.24,30.2,-399.172793,0.172018,10.87177,34:38.6,10.710733,218.62,35.292355,136.25141,3921708.349,12377280.03,92.4,-30.611415
1577.224128,0.178512,0.116837,9.715785,249.225375,-0.201882,0.951638,-0.056783,-0.345566,-0.09468,997.24,30.2,-399.172793,0.163937,10.87177,34:38.6,10.710733,218.62,35.292355,136.25141,3921708.349,12377280.03,92.4,-30.605375
1577.232437,0.11745,0.116454,9.651889,249.21939,-0.196853,0.960123,-0.001932,-0.316317,-0.158678,997.24,30.2,-399.172793,0.116223,10.789093,34:38.6,10.710733,218.62,35.292355,136.25141,3921708.349,12377280.03,92.4,-30.59939
1577.240636,0.064739,0.121434,9.655107,249.213459,-0.19861,0.966912,0.047246,-0.297097,-0.155705,997.24,30.2,-399.172793,0.163937,10.87177,34:38.6,10.710733,218.62,35.292355,136.25141,3921708.349,12377280.03,92.4,-30.593459
1577.248041,0.012871,0.137216,9.649744,249.202582,-0.193586,0.975338,0.101864,-0.287336,-0.160321,997.24,30.2,-399.172793,0.168421,10.953822,34:38.6,10.710733,218.62,35.292355,136.25141,3921708.349,12377280.03,92.4,-30.582582
1577.257747,0.012871,0.143959,9.651506,249.202582,-0.193586,0.975338,0.105048,-0.293311,-0.158674,997.24,30.2,-399.172793,0.165729,10.953822,34:38.6,10.710733,218.62,35.292355,136.25141,3921708.349,12377280.03,92.4,-30.582582
1577.265274,0.031105,0.137906,9.675639,249.196652,-0.195345,0.982126,0.086549,-0.298106,-0.134846,997.24,30.2,-399.172793,0.178329,11.035264,34:38.6,10.710733,218.62,35.292355,136.25141,3921708.349,12377280.03,92.4,-30.576652
1577.272581,0.063284,0.140741,9.67947,249.190668,-0.19032,0.990613,0.060982,-0.316689,-0.131517,997.24,30.2,-399.172793,0.16932,10.953822,34:38.7,10.705589,218.78,35.292347,136.251403,3921707.424,12377279.42,92.4,-30.410668
1577.280746,0.080369,0.13714,9.662538,249.173859,-0.192146,0.997344,0.044476,-0.322404,-0.147903,997.26,30.2,-399.351411,0.16932,10.953712,34:38.7,10.705589,218.78,35.292347,136.251403,3921707.424,12377279.42,92.4,-30.393859
1577.288178,0.074086,0.120361,9.671425,249.17386,-0.187061,1.005828,0.043586,-0.305657,-0.138749,997.26,30.2,-399.351411,0.167524,11.035153,34:38.7,10.705589,218.78,35.292347,136.251403,3921707.424,12377279.42,92.4,-30.39386
1577.297606,0.074086,0.107337,9.688511,249.17386,-0.187061,1.005828,0.037539,-0.294464,-0.121439,997.27,30.2,-399.440719,0.178329,10.953833,34:38.7,10.705589,218.78,35.292347,136.251403,3921707.424,12377279.42,92.4,-30.39386
1577.307156,0.027888,0.10205,9.711725,249.167933,-0.188823,1.012618,0.076226,-0.26957,-0.098325,997.27,30.2,-399.440719,0.165729,10.953833,34:38.7,10.705589,218.78,35.292347,136.251403,3921707.424,12377279.42,92.4,-30.387933
1577.315205,0.026892,0.114692,9.718926,249.167933,-0.183739,1.021103,0.084542,-0.281232,-0.091393,997.27,30.2,-399.440719,0.165729,10.953833,34:38.7,10.705589,218.78,35.292347,136.251403,3921707.424,12377279.42,92.4,-30.387933
1577.325466,0.016702,0.139515,9.71793,249.167989,-0.185439,1.027888,0.105514,-0.299447,-0.092848,997.28,30.2,-399.530025,0.178329,11.116065,34:38.7,10.705589,218.78,35.292347,136.251403,3921707.424,12377279.42,92.4,-30.387989
1577.334888,0.003524,0.160737,9.674797,249.16195,-0.178719,1.029592,0.128075,-0.310905,-0.136614,997.28,30.2,-399.530025,0.173818,10.953778,34:38.7,10.705589,218.78,35.292347,136.251403,3921707.424,12377279.42,92.4,-30.38195
1577.344226,0.011569,0.170391,9.613275,249.162006,-0.180419,1.036378,0.125466,-0.323283,-0.198379,997.27,30.2,-399.440719,0.178329,10.953657,34:38.7,10.705589,218.78,35.292347,136.251403,3921707.424,12377279.42,92.4,-30.382006
1577.352592,0.024823,0.169011,9.607682,249.162006,-0.180419,1.036378,0.113096,-0.328221,-0.203987,997.27,30.2,-399.440719,0.178329,11.196203,34:38.7,10.705589,218.78,35.292347,136.251403,3921707.424,12377279.42,92.4,-30.382006
1577.359828,0.032408,0.160737,9.583855,249.151124,-0.180488,1.036318,0.102397,-0.324055,-0.226795,997.27,30.2,-399.440719,0.181945,11.115942,34:38.7,10.705589,218.78,35.292347,136.251403,3921707.424,12377279.42,92.4,-30.371124
1577.368623,0.044819,0.14664,9.612279,249.151124,-0.180488,1.036318,0.084968,-0.317978,-0.198162,997.3,30.2,-399.708635,0.178329,11.115775,34:38.8,10.674722,218.75,35.29234,136.251395,3921706.682,12377278.67,92.4,-30.401124
1577.377291,0.046888,0.126874,9.675026,249.145199,-0.182253,1.043108,0.074496,-0.30377,-0.135423,997.3,30.2,-399.708635,0.172918,11.275723,34:38.8,10.674722,218.75,35.29234,136.251395,3921706.682,12377278.67,92.4,-30.395199
1577.387243,0.050412,0.111934,9.735092,249.139161,-0.175534,1.044814,0.065866,-0.29303,-0.075402,997.29,30.2,-399.619331,0.135504,11.034987,34:38.8,10.674722,218.75,35.29234,136.251395,3921706.682,12377278.67,92.4,-30.389161
1577.39678,0.062211,0.093699,9.766351,249.139217,-0.177235,1.051599,0.047334,-0.28423,-0.043898,997.29,30.2,-399.619331,0.163937,11.196091,34:38.8,10.674722,218.75,35.29234,136.251395,3921706.682,12377278.67,92.4,-30.389217
1577.406435,0.062747,0.082361,9.754782,249.133236,-0.172218,1.060091,0.042909,-0.275154,-0.055594,997.29,30.2,-399.619331,0.163937,11.196091,34:38.8,10.674722,218.75,35.29234,136.251395,3921706.682,12377278.67,92.4,-30.383236
1577.414624,0.023367,0.07401,9.64553,249.133293,-0.17392,1.066876,0.073305,-0.248408,-0.1646,997.29,30.2,-399.619331,0.167524,11.196091,34:38.8,10.674722,218.75,35.29234,136.251395,3921706.682,12377278.67,92.4,-30.383293
1577.423152,-0.007049,0.065199,9.613352,249.133351,-0.175622,1.073661,0.09605,-0.226848,-0.196559,997.29,30.2,-399.619331,0.16932,11.275779,34:38.8,10.674722,218.75,35.29234,136.251395,3921706.682,12377278.67,92.4,-30.383351
1577.431102,-0.038231,0.076231,9.609981,249.13335,-0.170541,1.082148,0.13015,-0.222644,-0.200092,997.28,30.2,-399.530025,0.171118,11.275836,34:38.8,10.674722,218.75,35.29234,136.251395,3921706.682,12377278.67,92.4,-30.38335
1577.43862,-0.079756,0.087187,9.605844,249.133408,-0.172243,1.088933,0.172189,-0.21376,-0.204354,997.28,30.2,-399.530025,0.171118,11.354965,34:38.8,10.674722,218.75,35.29234,136.251395,3921706.682,12377278.67,92.4,-30.383408
1577.447229,-0.107413,0.108256,9.650816,249.133408,-0.172243,1.088933,0.206802,-0.220092,-0.159705,997.28,30.2,-399.530025,0.167524,11.354965,34:38.8,10.674722,218.75,35.29234,136.251395,3921706.682,12377278.67,92.4,-30.383408
1577.457597,-0.111244,0.129478,9.724902,249.133525,-0.180728,1.094016,0.219803,-0.239776,-0.086048,997.27,30.2,-399.440719,0.181945,11.196203,34:38.8,10.674722,218.75,35.29234,136.251395,3921706.682,12377278.67,92.4,-30.383525
1577.464849,-0.058304,0.158362,9.743596,249.133584,-0.18243,1.100801,0.18717,-0.291721,-0.068127,997.27,30.2,-399.440719,0.172918,11.275892,34:38.9,10.700444,218.96,35.292332,136.251388,3921705.757,12377278.06,92.3,-30.173584
1577.47285,-0.058304,0.164798,9.756161,249.133644,-0.184132,1.107586,0.190577,-0.29878,-0.055741,997.26,30.2,-399.351411,0.17472,11.196259,34:38.9,10.700444,218.96,35.292332,136.251388,3921705.757,12377278.06,92.3,-30.173644
1577.480364,0.013408,0.159205,9.809025,249.133764,-0.1977,1.104182,0.122726,-0.329267,-0.002996,997.26,30.2,-399.351411,0.163937,11.275949,34:38.9,10.700444,218.96,35.292332,136.251388,3921705.757,12377278.06,92.3,-30.173764
1577.48797,0.099139,0.138825,9.828868,249.133764,-0.1977,1.104182,0.037646,-0.352144,0.016941,997.26,30.2,-399.351411,0.171118,11.275949,34:38.9,10.700444,218.96,35.292332,136.251388,3921705.757,12377278.06,92.3,-30.173764
1577.497774,0.152539,0.122966,9.816227,249.133825,-0.199402,1.110967,-0.016703,-0.364301,0.004369,997.24,30.2,-399.172793,0.17472,11.355193,34:38.9,10.700444,218.96,35.292332,136.251388,3921705.757,12377278.06,92.3,-30.173825
1577.507025,0.139362,0.100058,9.797609,249.133886,-0.201104,1.117752,-0.015722,-0.3387,-0.013807,997.24,30.2,-399.172793,0.178329,11.355193,34:38.9,10.700444,218.96,35.292332,136.251388,3921705.757,12377278.06,92.3,-30.173886
1577.514989,0.121051,0.075695,9.770258,249.134008,-0.20959,1.122836,-0.012113,-0.309513,-0.040672,997.25,30.2,-399.262102,0.178329,11.035209,34:38.9,10.700444,218.96,35.292332,136.251388,3921705.757,12377278.06,92.3,-30.174008
1577.522518,0.092474,0.07286,9.725056,249.134133,-0.212994,1.136406,0.012048,-0.294968,-0.085802,997.25,30.2,-399.262102,0.178329,11.035209,34:38.9,10.700444,218.96,35.292332,136.251388,3921705.757,12377278.06,92.3,-30.174133
1577.529789,0.036775,0.072707,9.680619,249.134196,-0.214696,1.143191,0.061097,-0.268831,-0.130067,997.25,30.2,-399.262102,0.178329,11.116054,34:38.9,10.700444,218.96,35.292332,136.251388,3921705.757,12377278.06,92.3,-30.174196
1577.538682,0.013254,0.089639,9.706208,249.134196,-0.214696,1.143191,0.089982,-0.273147,-0.104732,997.28,30.2,-399.530025,0.178329,11.275836,34:38.9,10.700444,218.96,35.292332,136.251388,3921705.757,12377278.06,92.3,-30.174196
1577.547319,0.003907,0.105421,9.747657,249.134322,-0.223181,1.148275,0.105061,-0.284891,-0.063614,997.28,30.2,-399.530025,0.172918,10.953602,34:38.9,10.700444,218.96,35.292332,136.251388,3921705.757,12377278.06,92.3,-30.174322
1577.557429,0.023827,0.122966,9.758153,249.134449,-0.231667,1.153358,0.09498,-0.311408,-0.053598,997.29,30.2,-399.619331,0.172018,10.953723,34:38.9,10.700444,218.96,35.292332,136.251388,3921705.757,12377278.06,92.3,-30.174449
1577.564935,0.055622,0.128482,9.847026,249.134578,-0.240153,1.158441,0.069207,-0.334484,0.034966,997.29,30.2,-399.619331,0.171118,10.788996,34:39.0,10.597556,219.13,35.292325,136.25138,3921705.016,12377277.3,92.3,-30.004578
1577.572226,0.106111,0.131853,9.883801,249.134774,-0.25034,1.17031,0.025919,-0.364651,0.071335,997.29,30.2,-399.619331,0.171118,10.871672,34:39.0,10.597556,219.13,35.292325,136.25138,3921705.016,12377277.3,92.3,-30.004774
1577.580448,0.118216,0.13193,9.86978,249.134905,-0.258826,1.175394,0.014326,-0.371613,0.057197,997.28,30.2,-399.530025,0.171118,10.871726,34:39.0,10.597556,219.13,35.292325,136.25138,3921705.016,12377277.3,92.3,-30.004905
1577.588082,0.090865,0.128712,9.865873,249.134905,-0.258826,1.175394,0.036898,-0.355786,0.05348,997.28,30.2,-399.530025,0.167524,10.871726,34:39.0,10.597556,219.13,35.292325,136.25138,3921705.016,12377277.3,92.3,-30.004905
1577.597717,0.060525,0.118523,9.890466,249.134973,-0.260528,1.182179,0.05927,-0.334151,0.078361,997.28,30.2,-399.530025,0.168421,10.788877,34:39.0,10.597556,219.13,35.292325,136.25138,3921705.016,12377277.3,92.3,-30.004973
1577.60726,0.059529,0.114232,9.847409,249.135107,-0.269014,1.187263,0.057003,-0.330482,0.035348,997.28,30.2,-399.530025,0.172018,10.953602,34:39.0,10.597556,219.13,35.292325,136.25138,3921705.016,12377277.3,92.3,-30.005107
1577.614518,0.030493,0.114768,9.686672,249.135241,-0.2775,1.192346,0.081089,-0.31539,-0.125288,997.28,30.2,-399.530025,0.16932,10.788877,34:39.0,10.597556,219.13,35.292325,136.25138,3921705.016,12377277.3,92.3,-30.005241
1577.622736,0.027964,0.132696,9.652195,249.135514,-0.294471,1.202514,0.089878,-0.332145,-0.160227,997.28,30.2,-399.530025,0.167524,11.196147,34:39.0,10.597556,219.13,35.292325,136.25138,3921705.016,12377277.3,92.3,-30.005514
1577.630005,0.007738,0.121664,9.608372,249.135581,-0.301255,1.200812,0.101129,-0.312242,-0.203705,997.28,30.2,-399.530025,0.167524,10.871552,34:39.0,10.597556,219.13,35.292325,136.25138,3921705.016,12377277.3,92.3,-30.005581
1577.63858,0.00023,0.128866,9.608372,249.135581,-0.301255,1.200812,0.111148,-0.315045,-0.203816,997.28,30.2,-399.530025,0.168421,10.871552,34:39.0,10.597556,219.13,35.292325,136.25138,3921705.016,12377277.3,92.3,-30.005581
1577.647448,0.035013,0.110325,9.729193,249.135719,-0.309741,1.205896,0.071503,-0.319096,-0.082865,997.28,30.2,-399.530025,0.164833,11.035043,34:39.0,10.597556,219.13,35.292325,136.25138,3921705.016,12377277.3,92.3,-30.005719
1577.656842,0.059989,0.091018,9.749189,249.135926,-0.32501,1.209278,0.038454,-0.316024,-0.062662,997.28,30.2,-399.530025,0.16932,10.788877,34:39.0,10.597556,219.13,35.292325,136.25138,3921705.016,12377277.3,92.3,-30.005926
1577.665022,0.089562,0.051485,9.852236,249.136067,-0.333496,1.214362,-0.006643,-0.298792,0.040975,997.27,30.2,-399.440719,0.165729,10.871606,34:39.1,10.628422,219.4,35.292317,136.251372,3921704.09,12377276.55,92.3,-29.736067
1577.673427,0.098373,0.063513,9.90939,249.13621,-0.341982,1.219446,-0.009333,-0.316245,0.097752,997.27,30.2,-399.440719,0.171118,10.788931,34:39.1,10.628422,219.4,35.292317,136.251372,3921704.09,12377276.55,92.3,-29.73621
1577.681444,0.079526,0.055852,9.912531,249.136353,-0.350468,1.22453,0.002802,-0.302131,0.101111,997.28,30.2,-399.530025,0.172918,10.871726,34:39.1,10.628422,219.4,35.292317,136.251372,3921704.09,12377276.55,92.3,-29.736353
1577.688928,0.055929,0.075006,9.819904,249.136498,-0.358954,1.229614,0.031342,-0.307316,0.008179,997.28,30.2,-399.530025,0.163937,10.953778,34:39.1,10.628422,219.4,35.292317,136.251372,3921704.09,12377276.55,92.3,-29.736498
1577.697544,0.055929,0.102434,9.73287,249.136498,-0.358954,1.229614,0.043889,-0.329586,-0.079428,997.28,30.2,-399.530025,0.171118,10.78905,34:39.1,10.628422,219.4,35.292317,136.251372,3921704.09,12377276.55,92.3,-29.736498
1577.707923,0.044053,0.132849,9.646219,249.136644,-0.367439,1.234698,0.067462,-0.350322,-0.166701,997.3,30.2,-399.708635,0.167524,10.788942,34:39.1,10.628422,219.4,35.292317,136.251372,3921704.09,12377276.55,92.3,-29.736644
1577.716087,0.023291,0.153765,9.539495,249.136791,-0.375925,1.239782,0.094312,-0.358018,-0.273782,997.3,30.2,-399.708635,0.164833,10.788942,34:39.1,10.628422,219.4,35.292317,136.251372,3921704.09,12377276.55,92.3,-29.736791
1577.726322,0.013484,0.161886,9.470696,249.13686,-0.382709,1.238081,0.105366,-0.359303,-0.342679,997.29,30.2,-399.619331,0.163937,10.705682,34:39.1,10.628422,219.4,35.292317,136.251372,3921704.09,12377276.55,92.3,-29.73686
1577.736139,0.017315,0.152156,9.472688,249.137088,-0.392897,1.249951,0.096845,-0.355103,-0.34062,997.29,30.2,-399.619331,0.207471,10.871672,34:39.1,10.628422,219.4,35.292317,136.251372,3921704.09,12377276.55,92.3,-29.737088
1577.745719,0.021222,0.122507,9.518043,249.132335,-0.401378,1.254955,0.078752,-0.333215,-0.293515,997.29,30.2,-399.619331,0.156785,10.871672,34:39.1,10.628422,219.4,35.292317,136.251372,3921704.09,12377276.55,92.3,-29.732335
1577.75628,0.027122,0.124882,9.545471,249.138468,-0.409782,1.260044,0.073912,-0.340126,-0.265949,997.28,30.2,-399.530025,0.163937,10.953778,34:39.1,10.628422,219.4,35.292317,136.251372,3921704.09,12377276.55,92.3,-29.738468
1577.763557,0.016549,0.137063,9.567919,249.138703,-0.419969,1.271914,0.088508,-0.348933,-0.243817,997.28,30.2,-399.530025,0.149662,11.03522,34:39.1,10.628422,219.4,35.292317,136.251372,3921704.09,12377276.55,92.3,-29.738703
1577.771528,-0.000306,0.142733,9.628675,249.138857,-0.428454,1.276998,0.105433,-0.3488,-0.183143,997.26,30.2,-399.351411,0.150551,11.035153,34:39.2,10.726167,219.46,35.292308,136.251365,3921703.163,12377275.94,92.3,-29.678857
1577.77906,-0.002375,0.167632,9.638098,249.139002,-0.442021,1.273597,0.116763,-0.370559,-0.174258,997.26,30.2,-399.351411,0.15144,11.115998,34:39.2,10.726167,219.46,35.292308,136.251365,3921703.163,12377275.94,92.3,-29.679002
1577.787637,-0.001302,0.191766,9.633961,249.139002,-0.442021,1.273597,0.127191,-0.392237,-0.178939,997.26,30.2,-399.351411,0.139916,10.953712,34:39.2,10.726167,219.46,35.292308,136.251365,3921703.163,12377275.94,92.3,-29.679002
1577.797869,0.007661,0.208774,9.62607,249.13899,-0.447103,1.26511,0.125861,-0.410419,-0.187206,997.26,30.2,-399.351411,0.155001,11.035153,34:39.2,10.726167,219.46,35.292308,136.251365,3921703.163,12377275.94,92.3,-29.67899
1577.807218,0.008657,0.211992,9.551447,249.139062,-0.453886,1.263409,0.125107,-0.412282,-0.261881,997.26,30.2,-399.351411,0.146112,11.035153,34:39.2,10.726167,219.46,35.292308,136.251365,3921703.163,12377275.94,92.3,-29.679062
1577.815205,-0.006129,0.187782,9.411396,249.138966,-0.457266,1.248138,0.124564,-0.378774,-0.401105,997.26,30.2,-399.351411,0.144339,11.035153,34:39.2,10.726167,219.46,35.292308,136.251365,3921703.163,12377275.94,92.3,-29.678966
1577.824308,-0.008274,0.16112,9.423425,249.139037,-0.46405,1.246437,0.112796,-0.354821,-0.388481,997.26,30.2,-399.351411,0.144339,10.953712,34:39.2,10.726167,219.46,35.292308,136.251365,3921703.163,12377275.94,92.3,-29.679037
1577.832341,-0.007049,0.124958,9.465562,249.143842,-0.467439,1.231245,0.093102,-0.322567,-0.346672,997.26,30.2,-399.351411,0.15411,10.871661,34:39.2,10.726167,219.46,35.292308,136.251365,3921703.163,12377275.94,92.3,-29.683842
1577.840529,-0.017698,0.118446,9.519422,249.143913,-0.474223,1.229544,0.098449,-0.313312,-0.292596,997.29,30.2,-399.619331,0.1408,11.034987,34:39.2,10.726167,219.46,35.292308,136.251365,3921703.163,12377275.94,92.3,-29.683913
1577.848338,0.007891,0.126797,9.573972,249.143913,-0.474223,1.229544,0.079984,-0.333994,-0.23845,997.29,30.2,-399.619331,0.149662,11.034987,34:39.2,10.726167,219.46,35.292308,136.251365,3921703.163,12377275.94,92.3,-29.683913
1577.858112,0.067114,0.145951,9.608602,249.143899,-0.479306,1.221058,0.035484,-0.378761,-0.204677,997.3,30.2,-399.708635,0.149662,11.034932,34:39.2,10.726167,219.46,35.292308,136.251365,3921703.163,12377275.94,92.3,-29.683899
1577.866464,0.164338,0.160124,9.613658,249.143983,-0.481007,1.227844,-0.043246,-0.438387,-0.200802,997.3,30.2,-399.708635,0.150551,11.034932,34:39.3,10.6953,220.17,35.292302,136.251357,3921702.423,12377275.18,92.3,-28.973983
1577.876086,0.185024,0.168015,9.618255,249.143829,-0.472522,1.222759,-0.056894,-0.453785,-0.196461,997.3,30.2,-399.708635,0.15144,11.034932,34:39.3,10.6953,220.17,35.292302,136.251357,3921702.423,12377275.18,92.3,-28.973829
1577.886414,0.188165,0.178435,9.540951,249.143676,-0.464036,1.217674,-0.054116,-0.461284,-0.273907,997.29,30.2,-399.619331,0.149662,11.034987,34:39.3,10.6953,220.17,35.292302,136.251357,3921702.423,12377275.18,92.3,-28.973676
1577.895922,0.169165,0.19552,9.48847,249.143455,-0.448767,1.21429,-0.027488,-0.464506,-0.32648,997.29,30.2,-399.619331,0.149662,10.871497,34:39.3,10.6953,220.17,35.292302,136.251357,3921702.423,12377275.18,92.3,-28.973455
1577.906204,0.103889,0.190157,9.501188,249.143224,-0.43858,1.202419,0.028132,-0.426729,-0.312998,997.28,30.2,-399.530025,0.149662,10.871552,34:39.3,10.6953,220.17,35.292302,136.251357,3921702.423,12377275.18,92.3,-28.973224
